date,date_int,hall_id,name,is_weekend,is_family_dinner,start,end,average_occupancy,max_occupancy
2019-09-20,143,TC,Dinner,0,0,17:00,19:30,2.9653155508888887,6
2019-09-20,143,TD,Dinner,0,0,17:00,19:30,2.9864482164444444,4
2019-09-21,144,ES,Breakfast,1,0,08:00,10:30,3.5061637363333333,7
2019-09-21,144,GH,Breakfast,1,0,08:00,10:30,2.802625887333333,4
2019-09-21,144,MC,Breakfast,1,0,08:00,10:30,3.044437775555556,5
2019-09-21,144,BF,Lunch,1,0,11:00,13:30,2.7153155431111116,5
2019-09-21,144,BK,Lunch,1,0,11:00,13:30,4.020129643222223,6
2019-09-21,144,BR,Lunch,1,0,11:00,13:30,2.418362648777778,3
2019-09-21,144,DC,Lunch,1,0,11:00,13:30,0.2678962223333333,1
2019-09-21,144,ES,Lunch,1,0,11:00,13:30,4.207789641333334,6
2019-09-21,144,GH,Lunch,1,0,11:00,13:30,2.6435173204444444,4
2019-09-21,144,JE,Lunch,1,0,11:00,13:30,3.1132085416666673,4
2019-09-21,144,MC,Lunch,1,0,11:00,13:30,4.5702821955555555,8
2019-09-21,144,MY,Lunch,1,0,11:00,13:30,2.3577934243333334,3
2019-09-21,144,PC,Lunch,1,0,11:00,13:30,4.91777309,9
2019-09-21,144,SM,Lunch,1,0,11:00,13:30,3.9112593163333327,6
2019-09-21,144,SY,Lunch,1,0,11:00,13:30,2.302291553777778,4
2019-09-21,144,TC,Lunch,1,0,11:00,13:30,3.0274488728888893,5
2019-09-21,144,TD,Lunch,1,0,11:00,13:30,3.072407096333333,5
2019-09-21,144,BF,Dinner,1,0,17:00,19:00,3.9373059324999997,6
2019-09-21,144,BK,Dinner,1,0,17:00,19:00,5.7604308075000015,9
2019-09-21,144,BR,Dinner,1,0,17:00,19:00,2.940017465,5
2019-09-21,144,DC,Dinner,1,0,17:00,19:00,3.4082337398611116,6
2019-09-21,144,ES,Dinner,1,0,17:00,19:00,5.128436365555555,7
2019-09-21,144,GH,Dinner,1,0,17:00,19:00,3.0141223531944443,5
2019-09-21,144,MC,Dinner,1,0,17:00,19:00,4.8380516304166665,8
2019-09-21,144,MY,Dinner,1,0,17:00,19:00,2.949082076944445,4
2019-09-21,144,PC,Dinner,1,0,17:00,19:00,4.397757897638889,8
2019-09-21,144,SM,Dinner,1,0,17:00,19:00,3.1166079129166673,5
2019-09-21,144,SY,Dinner,1,0,17:00,19:00,2.440807635833333,4
2019-09-21,144,TC,Dinner,1,0,17:00,19:00,3.234454300416667,5
2019-09-21,144,TD,Dinner,1,0,17:00,19:00,3.5305055375,6
2019-09-22,145,ES,Breakfast,1,0,08:00,10:30,1.4523340826666669,5
2019-09-22,145,GH,Breakfast,1,0,08:00,10:30,3.176604528111111,5
2019-09-22,145,MC,Breakfast,1,0,08:00,10:30,1.4654124433333333,6
2019-09-22,145,BF,Lunch,1,0,11:00,13:30,2.8227596566666664,4
2019-09-22,145,BK,Lunch,1,0,11:00,13:30,2.8104123167777777,10
2019-09-22,145,BR,Lunch,1,0,11:00,13:30,3.201369998222223,6
2019-09-22,145,DC,Lunch,1,0,11:00,13:30,3.1888547562222223,5
2019-09-22,145,ES,Lunch,1,0,11:00,13:30,4.620593670666667,7
2019-09-22,145,GH,Lunch,1,0,11:00,13:30,4.343094902444444,6
2019-09-22,145,JE,Lunch,1,0,11:00,13:30,4.322944996222223,7
2019-09-22,145,MC,Lunch,1,0,11:00,13:30,4.991390878444444,8
2019-09-22,145,MY,Lunch,1,0,11:00,13:30,2.8655910015555555,5
2019-09-22,145,PC,Lunch,1,0,11:00,13:30,4.416693213444445,8
2019-09-22,145,SM,Lunch,1,0,11:00,13:30,3.5621708855555556,5
2019-09-22,145,SY,Lunch,1,0,11:00,13:30,3.059631102888889,5
2019-09-22,145,TC,Lunch,1,0,11:00,13:30,4.218022559222222,7
2019-09-22,145,TD,Lunch,1,0,11:00,13:30,3.5477619925555555,6
2019-09-22,145,BF,Dinner,1,1,17:00,19:00,4.092658048194444,7
2019-09-22,145,BK,Dinner,1,1,17:00,19:00,4.333009999166666,6
2019-09-22,145,BR,Dinner,1,1,17:00,19:00,3.925054303472222,6
2019-09-22,145,DC,Dinner,1,1,17:00,19:00,4.276754857499999,7
2019-09-22,145,ES,Dinner,1,1,17:00,19:00,5.346297077361112,8
2019-09-22,145,GH,Dinner,1,1,17:00,19:00,5.220395830694443,8
2019-09-22,145,JE,Dinner,1,1,17:00,19:00,4.898307493472223,9
2019-09-22,145,MC,Dinner,1,1,17:00,19:00,4.7924905525,8
2019-09-22,145,MY,Dinner,1,1,17:00,19:00,3.764390965416667,5
2019-09-22,145,PC,Dinner,1,1,17:00,19:00,5.490016939027778,8
2019-09-22,145,SM,Dinner,1,1,17:00,19:00,3.0572397197222223,5
2019-09-22,145,SY,Dinner,1,1,17:00,19:00,3.9965662454166675,7
2019-09-22,145,TC,Dinner,1,1,17:00,19:00,4.8359895759722225,7
2019-09-22,145,TD,Dinner,1,1,17:00,19:00,4.637739856111111,8
2019-09-23,146,BR,Breakfast,0,0,07:30,10:30,3.026147684722222,6
2019-09-23,146,ES,Breakfast,0,0,07:30,10:30,3.4695313868518523,7
2019-09-23,146,MC,Breakfast,0,0,07:30,10:30,2.5734619437962962,5
2019-09-23,146,MY,Breakfast,0,0,07:30,10:30,1.1239312938888888,2
2019-09-23,146,SM,Breakfast,0,0,07:30,10:30,2.6731399959259257,5
2019-09-23,146,SY,Breakfast,0,0,07:30,10:30,2.434186387222222,5
2019-09-23,146,BF,Breakfast,0,0,08:00,11:00,3.460074624814815,6
2019-09-23,146,BK,Breakfast,0,0,08:00,11:00,1.956438055833333,3
2019-09-23,146,DC,Breakfast,0,0,08:00,10:30,1.3440657771111109,2
2019-09-23,146,GH,Breakfast,0,0,08:00,11:00,2.6505213003703707,4
2019-09-23,146,JE,Breakfast,0,0,08:00,11:00,1.9668120366666668,4
2019-09-23,146,PC,Breakfast,0,0,08:00,11:00,1.880332503888889,3
2019-09-23,146,TC,Breakfast,0,0,08:00,11:00,1.4820791657407408,3
2019-09-23,146,TD,Breakfast,0,0,08:00,11:00,2.2394054660185185,4
2019-09-23,146,DC,Lunch,0,0,11:00,13:30,2.9035067757777773,5
2019-09-23,146,BF,Lunch,0,0,11:30,13:30,5.766527765555557,10
2019-09-23,146,BK,Lunch,0,0,11:30,13:30,5.526314876666667,10
2019-09-23,146,BR,Lunch,0,0,11:30,13:30,1.6900441727777777,3
2019-09-23,146,ES,Lunch,0,0,11:30,13:30,3.7568119393055555,8
2019-09-23,146,GH,Lunch,0,0,11:30,14:30,3.7876817558333333,9
2019-09-23,146,JE,Lunch,0,0,11:30,13:30,3.399042630416667,7
2019-09-23,146,MC,Lunch,0,0,11:30,13:30,4.117820278611111,8
2019-09-23,146,MY,Lunch,0,0,11:30,13:30,5.089614161527778,8
2019-09-23,146,PC,Lunch,0,0,11:30,13:30,2.7593874966666667,6
2019-09-23,146,SM,Lunch,0,0,11:30,13:30,5.209479443333333,9
2019-09-23,146,SY,Lunch,0,0,11:30,13:30,2.2636220862500003,5
2019-09-23,146,TC,Lunch,0,0,11:30,15:00,4.50636537920635,10
2019-09-23,146,TD,Lunch,0,0,11:30,13:30,5.12388860375,10
2019-09-23,146,BF,Dinner,0,0,17:00,19:30,4.022942432,7
2019-09-23,146,BK,Dinner,0,0,17:00,19:30,6.102843990222223,9
2019-09-23,146,BR,Dinner,0,0,17:00,19:30,3.5003377771111115,6
2019-09-23,146,DC,Dinner,0,0,17:00,19:30,4.331904429888889,8
2019-09-23,146,ES,Dinner,0,0,17:00,20:00,15.211016927685188,8
2019-09-23,146,GH,Dinner,0,0,17:00,19:30,4.288808761222222,8
2019-09-23,146,JE,Dinner,0,0,17:00,19:30,4.095074217888889,8
2019-09-23,146,MC,Dinner,0,0,17:00,20:00,18.642077269259257,10
2019-09-23,146,MY,Dinner,0,0,17:00,19:30,3.2270285503333334,5
2019-09-23,146,PC,Dinner,0,0,17:00,19:30,4.474963458666667,8
2019-09-23,146,SM,Dinner,0,0,17:00,19:30,3.2682143251111113,6
2019-09-23,146,SY,Dinner,0,0,17:00,19:30,3.3115388804444446,6
2019-09-23,146,TC,Dinner,0,0,17:00,19:30,4.327945106111112,7
2019-09-23,146,TD,Dinner,0,0,17:00,19:30,4.046475886000001,7
2019-09-24,147,BR,Breakfast,0,0,07:30,10:30,2.7279214774074076,5
2019-09-24,147,MY,Breakfast,0,0,07:30,10:30,1.0437764788888888,2
2019-09-24,147,SM,Breakfast,0,0,07:30,10:30,2.7837148031481482,6
2019-09-24,147,BF,Breakfast,0,0,08:00,11:00,3.512510551944444,5
2019-09-24,147,BK,Breakfast,0,0,08:00,11:00,2.2135903656481486,4
2019-09-24,147,DC,Breakfast,0,0,08:00,10:30,1.523995993777778,2
2019-09-24,147,JE,Breakfast,0,0,08:00,11:00,2.2509760135185184,4
2019-09-24,147,PC,Breakfast,0,0,08:00,11:00,1.823835272685185,3
2019-09-24,147,TC,Breakfast,0,0,08:00,11:00,1.6410029605555556,2
2019-09-24,147,TD,Breakfast,0,0,08:00,11:00,2.489282960277778,4
2019-09-24,147,DC,Lunch,0,0,11:00,13:30,2.2613481032222222,4
2019-09-24,147,BF,Lunch,0,0,11:30,13:30,5.794827719861112,9
2019-09-24,147,BK,Lunch,0,0,11:30,13:30,5.561672626249999,9
2019-09-24,147,BR,Lunch,0,0,11:30,13:30,1.7281811090277779,3
2019-09-24,147,GH,Lunch,0,0,11:30,14:30,3.8414677749074064,9
2019-09-24,147,JE,Lunch,0,0,11:30,13:30,3.0906501243055557,5
2019-09-24,147,MY,Lunch,0,0,11:30,13:30,4.630798874583332,7
2019-09-24,147,PC,Lunch,0,0,11:30,13:30,2.7643920777777775,5
2019-09-24,147,SM,Lunch,0,0,11:30,13:30,4.90709300611111,9
2019-09-24,147,TC,Lunch,0,0,11:30,15:00,4.035769636269841,8
2019-09-24,147,TD,Lunch,0,0,11:30,13:30,6.041630408472222,8
2019-09-24,147,BF,Dinner,0,0,17:00,19:30,3.712359550666667,5
2019-09-24,147,BK,Dinner,0,0,17:00,19:30,6.117876116888888,9
2019-09-24,147,BR,Dinner,0,0,17:00,19:30,3.321286006333333,6
2019-09-24,147,DC,Dinner,0,0,17:00,19:30,3.9862381166666667,6
2019-09-24,147,GH,Dinner,0,0,17:00,19:30,4.020303784,7
2019-09-24,147,JE,Dinner,0,0,17:00,19:30,4.12245856111111,7
2019-09-24,147,MY,Dinner,0,0,17:00,19:30,2.951694440555556,4
2019-09-24,147,PC,Dinner,0,0,17:00,19:30,3.929005441333333,5
2019-09-24,147,SM,Dinner,0,0,17:00,19:30,3.441959226111111,6
2019-09-24,147,SY,Dinner,0,0,17:00,19:30,2.9937032193333333,4
2019-09-24,147,TC,Dinner,0,0,17:00,19:30,3.6394885593333335,6
2019-09-24,147,TD,Dinner,0,0,17:00,19:30,3.2143187824444444,5
2019-09-25,148,BR,Breakfast,0,0,07:30,10:30,2.6215066614814817,5
2019-09-25,148,ES,Breakfast,0,0,07:30,10:30,3.7090542565740745,8
2019-09-25,148,MC,Breakfast,0,0,07:30,10:30,3.038808601666667,7
2019-09-25,148,MY,Breakfast,0,0,07:30,10:30,1.147545552962963,2
2019-09-25,148,SM,Breakfast,0,0,07:30,10:30,2.468796090462963,5
2019-09-25,148,SY,Breakfast,0,0,07:30,10:30,2.4439761027777775,4
2019-09-25,148,BF,Breakfast,0,0,08:00,11:00,4.023076288518518,6
2019-09-25,148,BK,Breakfast,0,0,08:00,11:00,2.0410609211111113,3
2019-09-25,148,DC,Breakfast,0,0,08:00,10:30,1.510768999666667,3
2019-09-25,148,GH,Breakfast,0,0,08:00,11:00,2.639502124537037,5
2019-09-25,148,JE,Breakfast,0,0,08:00,11:00,1.9216264822222224,4
2019-09-25,148,PC,Breakfast,0,0,08:00,11:00,1.856097666111111,4
2019-09-25,148,TC,Breakfast,0,0,08:00,11:00,1.6927325749999997,3
2019-09-25,148,TD,Breakfast,0,0,08:00,11:00,2.0659735925000002,4
2019-09-25,148,DC,Lunch,0,0,11:00,13:30,2.356939665222222,3
2019-09-25,148,BF,Lunch,0,0,11:30,13:30,5.7701827493055555,8
2019-09-25,148,BK,Lunch,0,0,11:30,13:30,5.451626656805555,8
2019-09-25,148,BR,Lunch,0,0,11:30,13:30,1.9741702766666667,3
2019-09-25,148,ES,Lunch,0,0,11:30,13:30,3.213394843888889,6
2019-09-25,148,GH,Lunch,0,0,11:30,14:30,4.844490455648149,8
2019-09-25,148,JE,Lunch,0,0,11:30,13:30,2.9096466630555557,6
2019-09-25,148,MC,Lunch,0,0,11:30,13:30,3.4911294406944444,5
2019-09-25,148,MY,Lunch,0,0,11:30,13:30,4.414205537083333,7
2019-09-25,148,PC,Lunch,0,0,11:30,13:30,2.3372508280555557,5
2019-09-25,148,SM,Lunch,0,0,11:30,13:30,4.624949428750001,7
2019-09-25,148,SY,Lunch,0,0,11:30,13:30,1.9417413741666667,4
2019-09-25,148,TC,Lunch,0,0,11:30,15:00,4.558204668492064,10
2019-09-25,148,TD,Lunch,0,0,11:30,13:30,5.538427614583333,10
2019-09-25,148,BF,Dinner,0,0,17:00,19:30,3.681843872555556,6
2019-09-25,148,BK,Dinner,0,0,17:00,19:30,5.845808757888888,9
2019-09-25,148,BR,Dinner,0,0,17:00,19:30,3.368450641,5
2019-09-25,148,DC,Dinner,0,0,17:00,19:30,3.3869785928888887,6
2019-09-25,148,ES,Dinner,0,0,17:00,20:00,3.802182393981482,6
2019-09-25,148,GH,Dinner,0,0,17:00,19:30,4.230613849666667,7
2019-09-25,148,JE,Dinner,0,0,17:00,19:30,3.0208667512222225,6
2019-09-25,148,MC,Dinner,0,0,17:00,20:00,5.0750352661111116,9
2019-09-25,148,MY,Dinner,0,0,17:00,19:30,3.3357320993333337,5
2019-09-25,148,PC,Dinner,0,0,17:00,19:30,7.306448189777778,10
2019-09-25,148,SM,Dinner,0,0,17:00,19:30,3.177863777333333,6
2019-09-25,148,SY,Dinner,0,0,17:00,19:30,2.454915083111111,4
2019-09-25,148,TC,Dinner,0,0,17:00,19:30,3.3249715156666664,6
2019-09-25,148,TD,Dinner,0,0,17:00,19:30,3.7941786606666663,5
2019-09-26,149,BR,Breakfast,0,0,07:30,10:30,2.4423590730555556,5
2019-09-26,149,ES,Breakfast,0,0,07:30,10:30,2.6216799968518516,4
2019-09-26,149,MC,Breakfast,0,0,07:30,10:30,3.0450047202777784,5
2019-09-26,149,MY,Breakfast,0,0,07:30,10:30,1.082391108148148,2
2019-09-26,149,SM,Breakfast,0,0,07:30,10:30,2.53635962537037,5
2019-09-26,149,SY,Breakfast,0,0,07:30,10:30,2.038443792037037,4
2019-09-26,149,BF,Breakfast,0,0,08:00,11:00,3.428231840648148,6
2019-09-26,149,BK,Breakfast,0,0,08:00,11:00,2.2078467586111112,4
2019-09-26,149,DC,Breakfast,0,0,08:00,10:30,1.4223103325555555,2
2019-09-26,149,GH,Breakfast,0,0,08:00,11:00,2.6401089744444444,4
2019-09-26,149,JE,Breakfast,0,0,08:00,11:00,2.2897548993518515,4
2019-09-26,149,PC,Breakfast,0,0,08:00,11:00,1.7204022220370374,3
2019-09-26,149,TC,Breakfast,0,0,08:00,11:00,1.186785924722222,2
2019-09-26,149,TD,Breakfast,0,0,08:00,11:00,2.2594288802777776,3
2019-09-26,149,DC,Lunch,0,0,11:00,13:30,2.772448441888889,4
2019-09-26,149,BF,Lunch,0,0,11:30,13:30,4.767354987638888,7
2019-09-26,149,BK,Lunch,0,0,11:30,13:30,6.756348480694444,10
2019-09-26,149,BR,Lunch,0,0,11:30,13:30,2.198238332222222,4
2019-09-26,149,ES,Lunch,0,0,11:30,13:30,3.2937438829166665,5
2019-09-26,149,GH,Lunch,0,0,11:30,14:30,4.049087409351852,9
2019-09-26,149,JE,Lunch,0,0,11:30,13:30,2.7913120794444444,5
2019-09-26,149,MC,Lunch,0,0,11:30,13:30,4.501492359166666,6
2019-09-26,149,MY,Lunch,0,0,11:30,13:30,4.367115979027777,6
2019-09-26,149,PC,Lunch,0,0,11:30,13:30,2.6512351344444443,4
2019-09-26,149,SM,Lunch,0,0,11:30,13:30,4.19139541,7
2019-09-26,149,SY,Lunch,0,0,11:30,13:30,2.3145325134722223,3
2019-09-26,149,TC,Lunch,0,0,11:30,15:00,4.5434038023015875,7
2019-09-26,149,TD,Lunch,0,0,11:30,13:30,5.818077482222223,10
2019-09-26,149,BF,Dinner,0,0,17:00,19:30,3.5157895522222224,6
2019-09-26,149,BK,Dinner,0,0,17:00,19:30,5.925190888333334,10
2019-09-26,149,BR,Dinner,0,0,17:00,19:30,2.989482431,5
2019-09-26,149,DC,Dinner,0,0,17:00,19:30,3.696744564,6
2019-09-26,149,ES,Dinner,0,0,17:00,20:00,4.1875049914814815,6
2019-09-26,149,GH,Dinner,0,0,17:00,19:30,4.6656328774444455,8
2019-09-26,149,JE,Dinner,0,0,17:00,19:30,4.655660863888889,9
2019-09-26,149,MC,Dinner,0,0,17:00,20:00,5.029001386574074,8
2019-09-26,149,MY,Dinner,0,0,17:00,19:30,3.1140096628888894,5
2019-09-26,149,PC,Dinner,0,0,17:00,19:30,3.9924556574444447,7
2019-09-26,149,SM,Dinner,0,0,17:00,19:30,3.3468327519999996,7
2019-09-26,149,SY,Dinner,0,0,17:00,19:30,2.8319712204444443,5
2019-09-26,149,TC,Dinner,0,0,17:00,19:30,3.8940457985555557,8
2019-09-26,149,TD,Dinner,0,0,17:00,19:30,3.139505206,5
2019-09-27,150,BR,Breakfast,0,0,07:30,10:30,2.4994450782407402,5
2019-09-27,150,ES,Breakfast,0,0,07:30,10:30,2.720730269351852,5
2019-09-27,150,MC,Breakfast,0,0,07:30,10:30,3.214260082870371,8
2019-09-27,150,MY,Breakfast,0,0,07:30,10:30,1.0970890712037038,2
2019-09-27,150,SM,Breakfast,0,0,07:30,10:30,2.3969851763888887,4
2019-09-27,150,SY,Breakfast,0,0,07:30,10:30,2.0012152684259257,4
2019-09-27,150,BF,Breakfast,0,0,08:00,11:00,3.1992385008333333,5
2019-09-27,150,BK,Breakfast,0,0,08:00,11:00,1.8175802694444445,3
2019-09-27,150,DC,Breakfast,0,0,08:00,10:30,1.1112158813333335,2
2019-09-27,150,GH,Breakfast,0,0,08:00,11:00,2.2622665729629627,3
2019-09-27,150,JE,Breakfast,0,0,08:00,11:00,1.7001896287962963,3
2019-09-27,150,PC,Breakfast,0,0,08:00,11:00,1.7357249064814813,3
2019-09-27,150,TC,Breakfast,0,0,08:00,11:00,1.4834035174074076,2
2019-09-27,150,TD,Breakfast,0,0,08:00,11:00,1.8999336962962965,3
2019-09-27,150,DC,Lunch,0,0,11:00,13:30,3.0407526739999997,6
2019-09-27,150,BF,Lunch,0,0,11:30,13:30,5.142816107361111,7
2019-09-27,150,BK,Lunch,0,0,11:30,13:30,6.052957457083334,8
2019-09-27,150,BR,Lunch,0,0,11:30,13:30,1.9805958322222221,3
2019-09-27,150,ES,Lunch,0,0,11:30,13:30,5.129673977638888,7
2019-09-27,150,GH,Lunch,0,0,11:30,14:30,3.2057372209259256,6
2019-09-27,150,JE,Lunch,0,0,11:30,13:30,3.195366202083333,5
2019-09-27,150,MC,Lunch,0,0,11:30,13:30,5.138720916805555,7
2019-09-27,150,MY,Lunch,0,0,11:30,13:30,4.777056927916667,7
2019-09-27,150,PC,Lunch,0,0,11:30,13:30,3.1822269309722215,5
2019-09-27,150,SM,Lunch,0,0,11:30,13:30,4.601303462083333,7
2019-09-27,150,SY,Lunch,0,0,11:30,13:30,2.382647218611111,4
2019-09-27,150,TC,Lunch,0,0,11:30,15:00,3.4817130865079364,5
2019-09-27,150,TD,Lunch,0,0,11:30,13:30,5.527792012222222,9
2019-09-27,150,BF,Dinner,0,0,17:00,19:30,3.0479775526666666,4
2019-09-27,150,BK,Dinner,0,0,17:00,19:30,4.379305656555556,7
2019-09-27,150,BR,Dinner,0,0,17:00,19:30,2.165642227,3
2019-09-27,150,DC,Dinner,0,0,17:00,19:30,2.1727020092222222,3
2019-09-27,150,ES,Dinner,0,0,17:00,20:00,4.251147866481482,6
2019-09-27,150,GH,Dinner,0,0,17:00,19:30,3.3779332328888896,5
2019-09-27,150,JE,Dinner,0,0,17:00,19:30,2.966599654666667,6
2019-09-27,150,MC,Dinner,0,0,17:00,20:00,5.420926835370369,10
2019-09-27,150,MY,Dinner,0,0,17:00,19:30,3.0880219921111105,5
2019-09-27,150,PC,Dinner,0,0,17:00,19:30,3.836935427111112,7
2019-09-27,150,SM,Dinner,0,0,17:00,19:30,2.3955632086666663,4
2019-09-27,150,SY,Dinner,0,0,17:00,19:30,2.2851989921111113,3
2019-09-27,150,TC,Dinner,0,0,17:00,19:30,3.5846629986666665,6
2019-09-27,150,TD,Dinner,0,0,17:00,19:30,3.118716889444445,5
2019-09-28,151,ES,Breakfast,1,0,08:00,10:30,0.6211878948888889,7
2019-09-28,151,BF,Lunch,1,0,11:00,13:30,2.887023880444444,5
2019-09-28,151,BK,Lunch,1,0,11:00,13:30,4.421839356,8
2019-09-28,151,BR,Lunch,1,0,11:00,13:30,3.0902468946666666,5
2019-09-28,151,DC,Lunch,1,0,11:00,13:30,3.1212015672222218,5
2019-09-28,151,ES,Lunch,1,0,11:00,13:30,4.499627891666667,7
2019-09-28,151,GH,Lunch,1,0,11:00,13:30,2.825591674777778,6
2019-09-28,151,JE,Lunch,1,0,11:00,13:30,4.59487313911111,7
2019-09-28,151,MC,Lunch,1,0,11:00,13:30,4.497493471777778,6
2019-09-28,151,MY,Lunch,1,0,11:00,13:30,2.7833532193333332,5
2019-09-28,151,PC,Lunch,1,0,11:00,13:30,4.362109461555556,8
2019-09-28,151,SM,Lunch,1,0,11:00,13:30,3.202675226333333,6
2019-09-28,151,SY,Lunch,1,0,11:00,13:30,2.3192682248888885,3
2019-09-28,151,TC,Lunch,1,0,11:00,13:30,3.820513550888889,7
2019-09-28,151,TD,Lunch,1,0,11:00,13:30,3.6995380154444444,6
2019-09-28,151,BF,Dinner,1,0,17:00,19:00,3.1862388816666667,5
2019-09-28,151,BK,Dinner,1,0,17:00,19:00,5.256449165138888,9
2019-09-28,151,BR,Dinner,1,0,17:00,19:00,2.4848173591666667,5
2019-09-28,151,DC,Dinner,1,0,17:00,19:00,3.099346238472222,6
2019-09-28,151,ES,Dinner,1,0,17:00,19:00,5.293874707083333,10
2019-09-28,151,GH,Dinner,1,0,17:00,19:00,2.691540136388889,4
2019-09-28,151,JE,Dinner,1,0,17:00,19:00,3.1469914909722223,5
2019-09-28,151,MC,Dinner,1,0,17:00,19:00,4.467658587222222,7
2019-09-28,151,MY,Dinner,1,0,17:00,19:00,2.7002909661111105,4
2019-09-28,151,PC,Dinner,1,0,17:00,19:00,3.5244129118055563,5
2019-09-28,151,SM,Dinner,1,0,17:00,19:00,2.1846116633333335,4
2019-09-28,151,SY,Dinner,1,0,17:00,19:00,2.6476587441666672,4
2019-09-28,151,TC,Dinner,1,0,17:00,19:00,3.0639077974999998,4
2019-09-28,151,TD,Dinner,1,0,17:00,19:00,3.318368045416667,5
2019-09-29,152,ES,Breakfast,1,0,08:00,10:30,1.8276142181111112,3
2019-09-29,152,GH,Breakfast,1,0,08:00,10:30,2.9109632187777774,5
2019-09-29,152,MC,Breakfast,1,0,08:00,10:30,1.8544509968888887,3
2019-09-29,152,BF,Lunch,1,0,11:00,13:30,3.0056452391111117,4
2019-09-29,152,BK,Lunch,1,0,11:00,13:30,4.964980703666667,7
2019-09-29,152,BR,Lunch,1,0,11:00,13:30,2.9595712438888886,5
2019-09-29,152,DC,Lunch,1,0,11:00,13:30,2.6020115146666667,4
2019-09-29,152,ES,Lunch,1,0,11:00,13:30,4.237022849333333,8
2019-09-29,152,GH,Lunch,1,0,11:00,13:30,3.2034027914444443,4
2019-09-29,152,JE,Lunch,1,0,11:00,13:30,3.1830349624444447,5
2019-09-29,152,MC,Lunch,1,0,11:00,13:30,4.45644746611111,6
2019-09-29,152,MY,Lunch,1,0,11:00,13:30,2.4963050115555556,4
2019-09-29,152,PC,Lunch,1,0,11:00,13:30,3.757845586222222,6
2019-09-29,152,SM,Lunch,1,0,11:00,13:30,3.005260907,5
2019-09-29,152,SY,Lunch,1,0,11:00,13:30,2.627715294777778,4
2019-09-29,152,TC,Lunch,1,0,11:00,13:30,3.164712519666667,5
2019-09-29,152,TD,Lunch,1,0,11:00,13:30,3.0676770185555555,5
2019-09-29,152,BF,Dinner,1,1,17:00,19:00,3.871204139861111,6
2019-09-29,152,BK,Dinner,1,1,17:00,19:00,4.629344429583333,6
2019-09-29,152,BR,Dinner,1,1,17:00,19:00,3.9143460788888884,6
2019-09-29,152,DC,Dinner,1,1,17:00,19:00,4.408626494583333,6
2019-09-29,152,ES,Dinner,1,1,17:00,19:00,4.712136647222223,7
2019-09-29,152,GH,Dinner,1,1,17:00,19:00,4.830152488194444,7
2019-09-29,152,JE,Dinner,1,1,17:00,19:00,5.602658346249999,9
2019-09-29,152,MC,Dinner,1,1,17:00,19:00,4.2006361115277775,6
2019-09-29,152,MY,Dinner,1,1,17:00,19:00,3.2562474905555554,5
2019-09-29,152,PC,Dinner,1,1,17:00,19:00,5.443802315416667,8
2019-09-29,152,SM,Dinner,1,1,17:00,19:00,3.4691462370833333,5
2019-09-29,152,SY,Dinner,1,1,17:00,19:00,3.5170640084722224,5
2019-09-29,152,TC,Dinner,1,1,17:00,19:00,5.1743002661111115,7
2019-09-29,152,TD,Dinner,1,1,17:00,19:00,4.648720544027777,7
2019-09-30,153,BR,Breakfast,0,0,07:30,10:30,2.514101758425926,5
2019-09-30,153,ES,Breakfast,0,0,07:30,10:30,3.1862031448148147,7
2019-09-30,153,MC,Breakfast,0,0,07:30,10:30,2.6754238874999996,6
2019-09-30,153,MY,Breakfast,0,0,07:30,10:30,1.0916451824074074,4
2019-09-30,153,SM,Breakfast,0,0,07:30,10:30,2.650739255092593,5
2019-09-30,153,SY,Breakfast,0,0,07:30,10:30,2.1876416637962963,4
2019-09-30,153,BF,Breakfast,0,0,08:00,11:00,3.745930644351852,6
2019-09-30,153,BK,Breakfast,0,0,08:00,11:00,1.8101567589814813,3
2019-09-30,153,DC,Breakfast,0,0,08:00,10:30,1.3155082215555558,3
2019-09-30,153,GH,Breakfast,0,0,08:00,11:00,1.0119904628703702,3
2019-09-30,153,JE,Breakfast,0,0,08:00,11:00,2.248705183333333,4
2019-09-30,153,PC,Breakfast,0,0,08:00,11:00,1.714900368888889,3
2019-09-30,153,TC,Breakfast,0,0,08:00,11:00,1.4457561098148148,3
2019-09-30,153,TD,Breakfast,0,0,08:00,11:00,2.2277730537037037,4
2019-09-30,153,DC,Lunch,0,0,11:00,13:30,2.614078887222222,4
2019-09-30,153,BF,Lunch,0,0,11:30,13:30,5.6675219341666665,9
2019-09-30,153,BK,Lunch,0,0,11:30,13:30,5.058715275555556,9
2019-09-30,153,BR,Lunch,0,0,11:30,13:30,1.7510918043055557,4
2019-09-30,153,ES,Lunch,0,0,11:30,13:30,3.798313594027778,7
2019-09-30,153,JE,Lunch,0,0,11:30,13:30,3.5768286063888897,7
2019-09-30,153,MC,Lunch,0,0,11:30,13:30,4.365451792222222,7
2019-09-30,153,MY,Lunch,0,0,11:30,13:30,5.300825810972222,9
2019-09-30,153,PC,Lunch,0,0,11:30,13:30,2.8111208295833334,5
2019-09-30,153,SM,Lunch,0,0,11:30,13:30,5.130455817777778,9
2019-09-30,153,SY,Lunch,0,0,11:30,13:30,2.353009438055556,5
2019-09-30,153,TC,Lunch,0,0,11:30,15:00,4.529153085714285,10
2019-09-30,153,TD,Lunch,0,0,11:30,13:30,5.705881101805555,10
